european_sales,north_american_sales,aisan_sales,japan_sales,genre,release_year,platform,vg_score,total_shipped,Production Cost
10.0,14.0,198.0,442.0,2.0,4.0,4.0,7.0,337.0,490.0
22.0,29.0,198.0,394.0,2.0,3.0,4.0,32.0,204.0,206.0
601.0,135.0,55.0,358.0,5.0,8.0,8.0,1.0,240.0,534.0
653.0,126.0,187.0,207.0,0.0,3.0,4.0,1.0,114.0,614.0
571.0,618.0,308.0,485.0,3.0,11.0,2.0,14.0,203.0,527.0
317.0,408.0,174.0,532.0,4.0,8.0,8.0,0.0,120.0,122.0
96.0,445.0,44.0,362.0,5.0,7.0,8.0,0.0,143.0,364.0
21.0,12.0,198.0,0.0,0.0,10.0,4.0,14.0,147.0,450.0
419.0,480.0,641.0,483.0,0.0,9.0,2.0,14.0,159.0,261.0
365.0,248.0,332.0,136.0,3.0,19.0,2.0,14.0,248.0,153.0
26.0,67.0,4.0,456.0,6.0,10.0,0.0,32.0,311.0,260.0
554.0,617.0,433.0,321.0,5.0,5.0,5.0,23.0,156.0,316.0
602.0,147.0,362.0,457.0,5.0,11.0,8.0,32.0,320.0,488.0
421.0,187.0,376.0,96.0,4.0,3.0,2.0,32.0,181.0,463.0
225.0,442.0,198.0,0.0,2.0,8.0,4.0,1.0,69.0,580.0
359.0,273.0,659.0,278.0,7.0,7.0,4.0,35.0,247.0,364.0
23.0,6.0,198.0,138.0,4.0,8.0,5.0,35.0,367.0,110.0
457.0,460.0,307.0,463.0,0.0,7.0,4.0,1.0,326.0,439.0
72.0,115.0,114.0,327.0,6.0,1.0,2.0,7.0,311.0,278.0
6.0,10.0,198.0,1.0,2.0,18.0,6.0,14.0,72.0,222.0
670.0,107.0,168.0,551.0,5.0,2.0,3.0,3.0,90.0,70.0
537.0,448.0,242.0,265.0,7.0,3.0,2.0,14.0,369.0,365.0
379.0,404.0,198.0,1.0,7.0,8.0,0.0,0.0,123.0,267.0
443.0,175.0,658.0,460.0,7.0,6.0,2.0,32.0,337.0,305.0
4.0,7.0,198.0,77.0,3.0,1.0,3.0,14.0,209.0,176.0
468.0,203.0,628.0,166.0,5.0,5.0,2.0,0.0,293.0,330.0
3.0,4.0,198.0,220.0,4.0,2.0,4.0,7.0,69.0,411.0
426.0,156.0,231.0,155.0,0.0,3.0,2.0,9.0,144.0,435.0
190.0,373.0,198.0,2.0,0.0,6.0,4.0,23.0,218.0,33.0
591.0,389.0,198.0,35.0,3.0,7.0,0.0,7.0,201.0,88.0
2.0,29.0,198.0,24.0,0.0,7.0,0.0,23.0,100.0,417.0
2.0,1.0,198.0,225.0,0.0,11.0,0.0,23.0,208.0,448.0
3.0,92.0,20.0,92.0,4.0,4.0,4.0,2.0,346.0,47.0
495.0,136.0,198.0,0.0,3.0,10.0,0.0,9.0,308.0,531.0
0.0,97.0,198.0,421.0,0.0,4.0,2.0,9.0,98.0,40.0
416.0,243.0,198.0,536.0,2.0,6.0,4.0,35.0,142.0,340.0
2.0,4.0,198.0,177.0,5.0,1.0,3.0,1.0,293.0,518.0
239.0,236.0,390.0,535.0,0.0,11.0,2.0,9.0,110.0,593.0
543.0,157.0,251.0,186.0,5.0,1.0,6.0,7.0,140.0,78.0
230.0,521.0,227.0,140.0,3.0,9.0,8.0,23.0,97.0,519.0
645.0,253.0,348.0,181.0,4.0,2.0,4.0,35.0,223.0,221.0
438.0,2.0,198.0,509.0,7.0,6.0,0.0,7.0,194.0,170.0
1.0,2.0,198.0,511.0,7.0,1.0,3.0,7.0,234.0,540.0
666.0,614.0,179.0,116.0,0.0,9.0,1.0,35.0,368.0,373.0
210.0,141.0,210.0,384.0,3.0,10.0,8.0,35.0,224.0,168.0
12.0,116.0,198.0,500.0,4.0,11.0,2.0,9.0,310.0,242.0
637.0,405.0,101.0,483.0,6.0,12.0,2.0,35.0,245.0,24.0
446.0,446.0,1.0,202.0,6.0,15.0,2.0,23.0,365.0,117.0
413.0,190.0,534.0,114.0,1.0,19.0,2.0,35.0,112.0,488.0
259.0,571.0,78.0,262.0,0.0,2.0,2.0,32.0,303.0,349.0
660.0,314.0,425.0,175.0,5.0,5.0,2.0,35.0,127.0,301.0
308.0,404.0,432.0,446.0,5.0,6.0,2.0,14.0,358.0,155.0
531.0,260.0,208.0,541.0,5.0,9.0,2.0,3.0,337.0,72.0
1.0,124.0,198.0,368.0,0.0,16.0,2.0,9.0,184.0,528.0
144.0,112.0,414.0,538.0,0.0,0.0,3.0,7.0,269.0,314.0
21.0,31.0,198.0,332.0,7.0,0.0,3.0,1.0,111.0,54.0
1.0,1.0,198.0,63.0,6.0,1.0,3.0,1.0,338.0,0.0
573.0,204.0,539.0,306.0,4.0,3.0,2.0,3.0,191.0,390.0
3.0,4.0,198.0,171.0,5.0,3.0,4.0,1.0,223.0,356.0
86.0,479.0,529.0,210.0,3.0,15.0,2.0,14.0,264.0,491.0
555.0,270.0,505.0,472.0,6.0,18.0,2.0,32.0,361.0,254.0
244.0,385.0,198.0,2.0,6.0,1.0,4.0,9.0,240.0,499.0
358.0,103.0,337.0,116.0,7.0,9.0,2.0,1.0,139.0,265.0
259.0,135.0,450.0,533.0,3.0,6.0,0.0,14.0,50.0,346.0
495.0,20.0,198.0,126.0,5.0,8.0,4.0,7.0,149.0,235.0
350.0,364.0,346.0,433.0,0.0,7.0,0.0,2.0,95.0,424.0
111.0,575.0,140.0,499.0,4.0,19.0,2.0,9.0,217.0,501.0
4.0,6.0,198.0,147.0,4.0,3.0,4.0,14.0,218.0,0.0
262.0,200.0,612.0,412.0,3.0,11.0,2.0,23.0,208.0,434.0
627.0,242.0,143.0,281.0,6.0,9.0,2.0,7.0,213.0,0.0
176.0,258.0,69.0,237.0,4.0,13.0,2.0,9.0,368.0,176.0
124.0,233.0,11.0,373.0,3.0,7.0,0.0,1.0,299.0,539.0
435.0,103.0,241.0,273.0,0.0,0.0,3.0,2.0,293.0,303.0
627.0,373.0,198.0,51.0,7.0,0.0,4.0,0.0,238.0,468.0
251.0,319.0,513.0,395.0,4.0,0.0,2.0,9.0,132.0,211.0
92.0,464.0,168.0,126.0,0.0,8.0,4.0,9.0,320.0,296.0
6.0,8.0,198.0,18.0,2.0,6.0,4.0,23.0,298.0,73.0
153.0,233.0,591.0,438.0,3.0,9.0,2.0,7.0,337.0,108.0
136.0,558.0,531.0,83.0,5.0,7.0,8.0,14.0,159.0,54.0
8.0,12.0,198.0,82.0,5.0,0.0,3.0,23.0,347.0,333.0
2.0,3.0,198.0,98.0,0.0,8.0,4.0,9.0,277.0,168.0
493.0,493.0,369.0,495.0,0.0,18.0,2.0,35.0,188.0,232.0
0.0,0.0,198.0,107.0,5.0,0.0,3.0,0.0,160.0,160.0
157.0,8.0,198.0,444.0,4.0,14.0,5.0,14.0,140.0,555.0
487.0,265.0,70.0,512.0,6.0,10.0,0.0,35.0,173.0,238.0
31.0,64.0,7.0,322.0,6.0,8.0,0.0,2.0,300.0,416.0
499.0,664.0,117.0,237.0,2.0,5.0,4.0,2.0,293.0,143.0
156.0,188.0,382.0,318.0,5.0,18.0,4.0,14.0,115.0,329.0
136.0,315.0,588.0,199.0,6.0,19.0,2.0,9.0,119.0,223.0
3.0,4.0,198.0,360.0,0.0,11.0,0.0,14.0,124.0,68.0
594.0,709.0,176.0,202.0,6.0,3.0,4.0,14.0,181.0,601.0
320.0,264.0,400.0,310.0,1.0,19.0,2.0,32.0,282.0,223.0
0.0,35.0,198.0,441.0,7.0,4.0,4.0,14.0,225.0,243.0
323.0,696.0,625.0,326.0,7.0,18.0,2.0,14.0,350.0,257.0
577.0,596.0,398.0,398.0,4.0,8.0,8.0,9.0,348.0,408.0
23.0,29.0,198.0,126.0,5.0,4.0,4.0,7.0,351.0,191.0
169.0,342.0,198.0,3.0,0.0,8.0,0.0,35.0,245.0,388.0
81.0,75.0,91.0,313.0,5.0,1.0,4.0,35.0,318.0,538.0
435.0,524.0,225.0,422.0,6.0,9.0,8.0,14.0,133.0,45.0
187.0,631.0,649.0,373.0,2.0,18.0,8.0,23.0,136.0,252.0
538.0,385.0,276.0,324.0,0.0,14.0,2.0,15.0,9.0,104.0
106.0,360.0,387.0,153.0,5.0,13.0,5.0,35.0,330.0,75.0
628.0,10.0,198.0,76.0,6.0,9.0,0.0,14.0,92.0,438.0
0.0,317.0,198.0,537.0,6.0,8.0,2.0,2.0,117.0,156.0
3.0,0.0,198.0,496.0,3.0,8.0,2.0,1.0,291.0,294.0
655.0,232.0,35.0,417.0,0.0,2.0,4.0,3.0,217.0,288.0
25.0,199.0,139.0,542.0,4.0,1.0,4.0,14.0,279.0,245.0
4.0,25.0,198.0,5.0,3.0,9.0,5.0,9.0,354.0,393.0
513.0,316.0,635.0,547.0,6.0,6.0,4.0,3.0,160.0,388.0
170.0,440.0,393.0,409.0,7.0,5.0,2.0,1.0,17.0,212.0
621.0,645.0,385.0,420.0,2.0,9.0,4.0,23.0,174.0,126.0
7.0,9.0,198.0,421.0,7.0,5.0,4.0,35.0,276.0,111.0
560.0,312.0,389.0,555.0,5.0,19.0,6.0,35.0,368.0,331.0
197.0,606.0,591.0,442.0,5.0,3.0,3.0,9.0,332.0,238.0
470.0,490.0,294.0,100.0,6.0,14.0,2.0,32.0,88.0,194.0
472.0,400.0,61.0,473.0,3.0,3.0,2.0,32.0,282.0,532.0
395.0,490.0,198.0,2.0,0.0,9.0,4.0,23.0,157.0,222.0
19.0,28.0,198.0,349.0,2.0,0.0,3.0,14.0,217.0,305.0
270.0,176.0,584.0,205.0,3.0,3.0,3.0,35.0,97.0,176.0
605.0,383.0,198.0,0.0,0.0,8.0,4.0,1.0,117.0,53.0
28.0,36.0,198.0,356.0,7.0,14.0,5.0,14.0,68.0,251.0
451.0,681.0,315.0,211.0,3.0,0.0,3.0,0.0,228.0,16.0
397.0,683.0,432.0,551.0,6.0,15.0,1.0,32.0,245.0,291.0
454.0,452.0,267.0,216.0,0.0,8.0,2.0,1.0,132.0,120.0
433.0,12.0,198.0,270.0,6.0,10.0,0.0,32.0,125.0,70.0
444.0,478.0,198.0,0.0,7.0,9.0,0.0,9.0,322.0,253.0
85.0,545.0,675.0,282.0,0.0,0.0,2.0,23.0,122.0,385.0
483.0,182.0,198.0,13.0,2.0,8.0,4.0,23.0,255.0,34.0
302.0,156.0,488.0,142.0,2.0,10.0,8.0,23.0,236.0,32.0
299.0,348.0,47.0,277.0,3.0,3.0,3.0,7.0,249.0,204.0
303.0,246.0,563.0,429.0,4.0,5.0,2.0,23.0,173.0,78.0
84.0,699.0,524.0,178.0,7.0,4.0,2.0,2.0,72.0,166.0
4.0,18.0,198.0,236.0,0.0,9.0,4.0,1.0,113.0,303.0
492.0,194.0,543.0,253.0,6.0,3.0,4.0,9.0,320.0,455.0
467.0,573.0,2.0,448.0,6.0,18.0,2.0,9.0,220.0,234.0
583.0,116.0,630.0,427.0,2.0,1.0,3.0,9.0,288.0,281.0
396.0,119.0,487.0,506.0,2.0,2.0,2.0,32.0,270.0,514.0
551.0,108.0,198.0,33.0,7.0,6.0,4.0,2.0,185.0,138.0
616.0,272.0,111.0,165.0,5.0,7.0,2.0,14.0,98.0,111.0
10.0,12.0,198.0,141.0,7.0,7.0,4.0,0.0,324.0,363.0
150.0,0.0,198.0,330.0,5.0,9.0,2.0,32.0,356.0,337.0
247.0,185.0,198.0,34.0,2.0,10.0,0.0,32.0,313.0,341.0
437.0,368.0,198.0,25.0,0.0,11.0,0.0,9.0,109.0,211.0
555.0,320.0,362.0,253.0,7.0,6.0,4.0,1.0,212.0,400.0
331.0,318.0,198.0,9.0,7.0,2.0,0.0,23.0,136.0,214.0
681.0,14.0,198.0,158.0,5.0,8.0,5.0,35.0,242.0,390.0
0.0,1.0,198.0,527.0,6.0,6.0,4.0,2.0,369.0,288.0
65.0,85.0,85.0,195.0,7.0,1.0,4.0,7.0,110.0,312.0
2.0,17.0,198.0,386.0,4.0,8.0,0.0,3.0,175.0,255.0
556.0,361.0,641.0,113.0,2.0,2.0,4.0,7.0,312.0,580.0
612.0,157.0,430.0,85.0,0.0,8.0,0.0,7.0,341.0,217.0
535.0,160.0,126.0,550.0,0.0,8.0,2.0,23.0,223.0,130.0
43.0,56.0,16.0,508.0,5.0,4.0,4.0,2.0,135.0,32.0
379.0,560.0,380.0,435.0,5.0,4.0,4.0,9.0,186.0,473.0
644.0,467.0,236.0,61.0,6.0,14.0,1.0,23.0,335.0,211.0
582.0,433.0,520.0,80.0,3.0,1.0,2.0,0.0,111.0,523.0
115.0,377.0,340.0,115.0,2.0,9.0,8.0,0.0,151.0,297.0
10.0,31.0,198.0,119.0,7.0,16.0,6.0,32.0,226.0,461.0
643.0,4.0,198.0,225.0,5.0,6.0,0.0,35.0,102.0,211.0
191.0,411.0,431.0,96.0,5.0,9.0,8.0,9.0,107.0,232.0
507.0,182.0,505.0,159.0,4.0,18.0,2.0,14.0,80.0,322.0
362.0,199.0,679.0,266.0,6.0,8.0,2.0,0.0,74.0,305.0
450.0,162.0,542.0,478.0,0.0,6.0,4.0,2.0,171.0,229.0
604.0,339.0,341.0,441.0,0.0,4.0,4.0,32.0,319.0,330.0
340.0,394.0,490.0,197.0,4.0,4.0,2.0,23.0,40.0,258.0
3.0,463.0,198.0,342.0,4.0,7.0,2.0,2.0,333.0,211.0
254.0,408.0,418.0,185.0,7.0,1.0,2.0,2.0,292.0,406.0
1.0,274.0,198.0,529.0,0.0,10.0,0.0,23.0,249.0,211.0
341.0,102.0,503.0,140.0,5.0,7.0,2.0,7.0,361.0,16.0
279.0,154.0,626.0,132.0,7.0,19.0,6.0,9.0,126.0,508.0
13.0,17.0,198.0,368.0,7.0,1.0,4.0,35.0,349.0,402.0
532.0,7.0,198.0,312.0,3.0,9.0,0.0,23.0,337.0,365.0
361.0,239.0,68.0,479.0,6.0,9.0,0.0,7.0,100.0,47.0
636.0,234.0,337.0,153.0,7.0,1.0,3.0,35.0,230.0,230.0
182.0,455.0,266.0,256.0,0.0,4.0,4.0,14.0,350.0,586.0
452.0,137.0,574.0,458.0,3.0,9.0,2.0,14.0,332.0,414.0
44.0,0.0,198.0,300.0,5.0,8.0,2.0,2.0,140.0,0.0
30.0,23.0,198.0,335.0,5.0,14.0,2.0,23.0,230.0,439.0
195.0,92.0,321.0,540.0,4.0,5.0,2.0,2.0,345.0,360.0
435.0,184.0,198.0,0.0,6.0,7.0,0.0,23.0,103.0,243.0
389.0,401.0,624.0,86.0,7.0,6.0,2.0,9.0,231.0,109.0
2.0,149.0,198.0,460.0,7.0,14.0,6.0,14.0,100.0,288.0
105.0,482.0,638.0,434.0,0.0,3.0,2.0,9.0,164.0,182.0
610.0,448.0,242.0,382.0,0.0,9.0,2.0,35.0,84.0,380.0
278.0,163.0,444.0,312.0,5.0,19.0,2.0,35.0,120.0,107.0
3.0,93.0,21.0,505.0,4.0,6.0,4.0,32.0,179.0,24.0
527.0,345.0,258.0,236.0,5.0,2.0,2.0,14.0,217.0,145.0
14.0,622.0,198.0,386.0,3.0,9.0,0.0,1.0,109.0,55.0
91.0,125.0,198.0,3.0,0.0,6.0,4.0,9.0,315.0,275.0
44.0,65.0,34.0,3.0,5.0,8.0,5.0,0.0,351.0,388.0
528.0,260.0,586.0,445.0,7.0,6.0,8.0,35.0,127.0,315.0
230.0,262.0,246.0,372.0,7.0,4.0,2.0,3.0,53.0,211.0
171.0,119.0,198.0,373.0,7.0,0.0,3.0,2.0,234.0,113.0
325.0,446.0,204.0,515.0,7.0,10.0,8.0,23.0,233.0,407.0
443.0,329.0,120.0,114.0,5.0,7.0,2.0,32.0,364.0,258.0
649.0,465.0,198.0,3.0,7.0,7.0,4.0,1.0,266.0,371.0
282.0,523.0,197.0,60.0,0.0,19.0,6.0,14.0,151.0,115.0
567.0,278.0,271.0,167.0,2.0,7.0,4.0,9.0,225.0,452.0
1.0,2.0,198.0,288.0,0.0,0.0,3.0,14.0,276.0,478.0
400.0,244.0,304.0,161.0,0.0,1.0,2.0,0.0,168.0,471.0
206.0,143.0,385.0,521.0,7.0,0.0,2.0,35.0,76.0,273.0
1.0,2.0,198.0,172.0,0.0,4.0,4.0,7.0,265.0,444.0
130.0,450.0,453.0,216.0,4.0,7.0,8.0,3.0,130.0,209.0
458.0,184.0,430.0,320.0,5.0,8.0,8.0,0.0,116.0,244.0
102.0,643.0,50.0,281.0,0.0,3.0,2.0,9.0,289.0,351.0
260.0,292.0,468.0,110.0,7.0,2.0,3.0,32.0,155.0,288.0
196.0,366.0,395.0,384.0,5.0,5.0,2.0,1.0,251.0,32.0
331.0,187.0,193.0,445.0,6.0,11.0,8.0,14.0,258.0,190.0
410.0,563.0,44.0,247.0,5.0,12.0,8.0,35.0,69.0,113.0
668.0,112.0,668.0,452.0,0.0,9.0,2.0,23.0,273.0,290.0
25.0,16.0,198.0,140.0,4.0,7.0,5.0,1.0,122.0,315.0
0.0,465.0,198.0,167.0,7.0,7.0,2.0,0.0,194.0,520.0
366.0,108.0,474.0,357.0,2.0,4.0,4.0,2.0,200.0,414.0
370.0,2.0,198.0,384.0,5.0,9.0,2.0,7.0,104.0,99.0
290.0,298.0,179.0,471.0,7.0,7.0,2.0,35.0,165.0,291.0
346.0,147.0,660.0,509.0,6.0,10.0,8.0,23.0,201.0,443.0
573.0,8.0,198.0,306.0,7.0,10.0,0.0,23.0,40.0,304.0
175.0,438.0,356.0,152.0,5.0,9.0,2.0,2.0,133.0,193.0
670.0,255.0,27.0,401.0,5.0,3.0,4.0,1.0,328.0,81.0
1.0,11.0,198.0,191.0,2.0,8.0,0.0,14.0,350.0,280.0
413.0,122.0,160.0,410.0,4.0,6.0,4.0,14.0,123.0,255.0
184.0,8.0,198.0,383.0,6.0,8.0,0.0,2.0,136.0,59.0
5.0,129.0,198.0,383.0,6.0,3.0,2.0,23.0,114.0,77.0
213.0,291.0,57.0,259.0,5.0,7.0,2.0,9.0,91.0,200.0
650.0,394.0,548.0,158.0,5.0,2.0,2.0,0.0,342.0,195.0
18.0,23.0,198.0,484.0,6.0,2.0,4.0,23.0,306.0,391.0
348.0,249.0,198.0,1.0,0.0,8.0,4.0,0.0,267.0,0.0
182.0,286.0,126.0,110.0,0.0,8.0,2.0,7.0,222.0,364.0
496.0,275.0,396.0,240.0,0.0,7.0,2.0,1.0,279.0,211.0
552.0,159.0,575.0,271.0,0.0,4.0,4.0,14.0,165.0,584.0
679.0,352.0,659.0,281.0,4.0,3.0,3.0,9.0,332.0,142.0
494.0,564.0,198.0,4.0,0.0,8.0,4.0,9.0,243.0,480.0
656.0,585.0,660.0,120.0,4.0,13.0,5.0,14.0,216.0,460.0
306.0,698.0,31.0,58.0,0.0,11.0,8.0,9.0,291.0,298.0
184.0,363.0,229.0,424.0,7.0,4.0,4.0,9.0,274.0,179.0
448.0,350.0,291.0,222.0,0.0,10.0,8.0,32.0,345.0,32.0
338.0,0.0,198.0,320.0,0.0,8.0,0.0,23.0,325.0,38.0
167.0,166.0,516.0,354.0,4.0,13.0,2.0,23.0,296.0,361.0
403.0,345.0,585.0,403.0,3.0,9.0,8.0,14.0,291.0,25.0
147.0,123.0,179.0,188.0,0.0,9.0,8.0,0.0,329.0,248.0
571.0,300.0,300.0,269.0,0.0,1.0,2.0,7.0,350.0,70.0
245.0,92.0,372.0,207.0,5.0,13.0,2.0,14.0,44.0,96.0
529.0,366.0,155.0,376.0,6.0,0.0,2.0,0.0,354.0,148.0
462.0,408.0,43.0,456.0,2.0,6.0,4.0,7.0,152.0,362.0
4.0,6.0,198.0,383.0,7.0,0.0,3.0,9.0,246.0,416.0
314.0,560.0,84.0,396.0,0.0,8.0,0.0,0.0,186.0,52.0
635.0,619.0,93.0,214.0,2.0,7.0,8.0,0.0,340.0,434.0
382.0,402.0,651.0,525.0,5.0,11.0,8.0,32.0,84.0,581.0
3.0,516.0,198.0,420.0,6.0,9.0,0.0,2.0,367.0,550.0
657.0,476.0,325.0,498.0,5.0,4.0,2.0,35.0,126.0,30.0
551.0,272.0,539.0,67.0,0.0,8.0,0.0,2.0,157.0,259.0
14.0,63.0,198.0,167.0,7.0,13.0,6.0,14.0,106.0,153.0
76.0,132.0,156.0,2.0,2.0,6.0,4.0,3.0,289.0,518.0
197.0,210.0,198.0,7.0,2.0,6.0,4.0,3.0,284.0,62.0
13.0,9.0,198.0,187.0,0.0,14.0,6.0,35.0,207.0,237.0
501.0,368.0,174.0,511.0,5.0,9.0,2.0,35.0,287.0,73.0
246.0,350.0,208.0,325.0,5.0,2.0,3.0,9.0,198.0,338.0
160.0,354.0,356.0,504.0,5.0,1.0,2.0,35.0,214.0,198.0
206.0,16.0,198.0,76.0,5.0,8.0,4.0,23.0,152.0,118.0
405.0,510.0,631.0,204.0,0.0,19.0,6.0,23.0,159.0,460.0
535.0,1.0,198.0,246.0,6.0,8.0,0.0,7.0,302.0,309.0
329.0,256.0,635.0,288.0,0.0,9.0,0.0,1.0,350.0,135.0
160.0,624.0,638.0,251.0,3.0,9.0,0.0,0.0,318.0,16.0
351.0,395.0,553.0,116.0,2.0,19.0,6.0,32.0,132.0,99.0
371.0,495.0,424.0,526.0,0.0,17.0,6.0,23.0,338.0,392.0
76.0,53.0,64.0,166.0,0.0,4.0,4.0,14.0,80.0,398.0
23.0,204.0,169.0,56.0,7.0,12.0,5.0,14.0,84.0,0.0
371.0,230.0,198.0,9.0,0.0,8.0,4.0,35.0,354.0,331.0
492.0,381.0,596.0,170.0,6.0,4.0,4.0,7.0,122.0,448.0
2.0,4.0,198.0,255.0,4.0,0.0,3.0,9.0,159.0,175.0
433.0,438.0,323.0,452.0,3.0,15.0,2.0,32.0,167.0,481.0
490.0,130.0,162.0,388.0,0.0,3.0,2.0,0.0,179.0,294.0
2.0,77.0,198.0,170.0,7.0,6.0,4.0,32.0,223.0,530.0
10.0,13.0,198.0,73.0,5.0,7.0,4.0,1.0,280.0,427.0
54.0,44.0,26.0,4.0,0.0,8.0,5.0,1.0,180.0,337.0
376.0,111.0,461.0,524.0,0.0,3.0,2.0,0.0,315.0,568.0
501.0,437.0,213.0,305.0,0.0,13.0,2.0,35.0,147.0,498.0
2.0,228.0,198.0,235.0,7.0,16.0,2.0,35.0,315.0,543.0
242.0,165.0,558.0,351.0,0.0,12.0,2.0,32.0,1.0,84.0
114.0,369.0,129.0,283.0,5.0,7.0,2.0,3.0,198.0,244.0
534.0,379.0,422.0,126.0,4.0,9.0,2.0,1.0,318.0,196.0
392.0,588.0,349.0,439.0,3.0,9.0,2.0,0.0,202.0,225.0
89.0,285.0,324.0,329.0,5.0,17.0,2.0,35.0,104.0,131.0
328.0,315.0,273.0,353.0,0.0,6.0,2.0,7.0,117.0,55.0
240.0,117.0,442.0,166.0,4.0,9.0,8.0,23.0,305.0,207.0
622.0,192.0,570.0,320.0,4.0,1.0,4.0,7.0,82.0,465.0
636.0,184.0,88.0,258.0,5.0,11.0,8.0,35.0,172.0,439.0
273.0,225.0,88.0,416.0,5.0,8.0,5.0,2.0,194.0,278.0
260.0,445.0,198.0,0.0,0.0,9.0,0.0,2.0,343.0,229.0
160.0,142.0,270.0,247.0,5.0,4.0,2.0,7.0,311.0,467.0
160.0,161.0,606.0,434.0,0.0,10.0,2.0,23.0,97.0,74.0
181.0,478.0,437.0,172.0,0.0,7.0,4.0,23.0,336.0,214.0
172.0,200.0,217.0,405.0,0.0,0.0,2.0,7.0,106.0,252.0
4.0,6.0,198.0,145.0,6.0,0.0,3.0,2.0,91.0,162.0
185.0,182.0,669.0,182.0,4.0,6.0,2.0,3.0,328.0,2.0
1.0,421.0,198.0,323.0,6.0,8.0,0.0,7.0,72.0,114.0
398.0,359.0,583.0,231.0,3.0,9.0,2.0,1.0,276.0,79.0
629.0,363.0,178.0,84.0,7.0,9.0,2.0,23.0,121.0,140.0
155.0,427.0,351.0,458.0,5.0,12.0,2.0,35.0,188.0,22.0
7.0,11.0,198.0,379.0,7.0,1.0,3.0,14.0,174.0,321.0
681.0,385.0,83.0,431.0,1.0,19.0,2.0,35.0,163.0,150.0
2.0,77.0,198.0,425.0,0.0,5.0,4.0,2.0,337.0,567.0
182.0,406.0,676.0,176.0,5.0,9.0,8.0,7.0,148.0,298.0
525.0,197.0,414.0,235.0,5.0,8.0,2.0,0.0,53.0,398.0
7.0,458.0,198.0,470.0,3.0,10.0,0.0,32.0,356.0,400.0
1.0,2.0,198.0,439.0,7.0,2.0,4.0,2.0,216.0,1.0
661.0,232.0,403.0,438.0,0.0,9.0,0.0,23.0,315.0,115.0
122.0,424.0,375.0,99.0,0.0,15.0,1.0,23.0,197.0,111.0
377.0,467.0,198.0,52.0,7.0,0.0,3.0,14.0,181.0,241.0
651.0,588.0,397.0,63.0,5.0,4.0,2.0,32.0,339.0,248.0
200.0,4.0,198.0,317.0,6.0,8.0,0.0,35.0,331.0,552.0
176.0,148.0,203.0,210.0,5.0,2.0,2.0,0.0,57.0,295.0
243.0,280.0,137.0,209.0,1.0,19.0,6.0,14.0,121.0,240.0
3.0,4.0,198.0,214.0,2.0,4.0,4.0,1.0,357.0,259.0
400.0,142.0,313.0,91.0,0.0,5.0,2.0,7.0,200.0,155.0
1.0,47.0,198.0,231.0,7.0,5.0,4.0,14.0,163.0,454.0
87.0,252.0,604.0,500.0,0.0,10.0,0.0,14.0,100.0,211.0
221.0,167.0,481.0,385.0,5.0,8.0,8.0,3.0,126.0,2.0
369.0,445.0,198.0,11.0,6.0,6.0,0.0,32.0,205.0,464.0
468.0,154.0,529.0,547.0,4.0,7.0,4.0,9.0,354.0,161.0
43.0,55.0,15.0,425.0,5.0,4.0,4.0,7.0,273.0,424.0
93.0,124.0,473.0,274.0,0.0,8.0,4.0,3.0,53.0,180.0
87.0,135.0,66.0,437.0,5.0,19.0,6.0,35.0,144.0,66.0
454.0,14.0,198.0,550.0,7.0,9.0,0.0,0.0,317.0,177.0
656.0,240.0,645.0,478.0,5.0,8.0,5.0,14.0,167.0,516.0
4.0,5.0,198.0,108.0,0.0,4.0,4.0,2.0,259.0,305.0
101.0,167.0,102.0,92.0,6.0,6.0,2.0,1.0,348.0,2.0
582.0,4.0,198.0,428.0,3.0,5.0,0.0,0.0,361.0,191.0
1.0,134.0,198.0,543.0,3.0,18.0,0.0,32.0,187.0,356.0
538.0,164.0,198.0,1.0,0.0,6.0,4.0,7.0,99.0,245.0
620.0,8.0,198.0,350.0,3.0,8.0,0.0,1.0,173.0,378.0
518.0,299.0,59.0,219.0,7.0,5.0,4.0,2.0,199.0,1.0
83.0,61.0,107.0,12.0,0.0,10.0,5.0,9.0,281.0,0.0
356.0,109.0,206.0,488.0,5.0,3.0,2.0,3.0,87.0,491.0
300.0,277.0,318.0,454.0,2.0,4.0,4.0,14.0,255.0,534.0
498.0,259.0,255.0,227.0,0.0,10.0,0.0,14.0,139.0,381.0
634.0,268.0,198.0,0.0,0.0,8.0,4.0,1.0,111.0,67.0
643.0,237.0,444.0,207.0,5.0,17.0,2.0,23.0,249.0,21.0
469.0,366.0,515.0,515.0,0.0,7.0,2.0,14.0,124.0,362.0
672.0,468.0,510.0,88.0,5.0,4.0,4.0,2.0,349.0,91.0
178.0,47.0,198.0,0.0,7.0,6.0,5.0,2.0,89.0,329.0
270.0,33.0,198.0,100.0,6.0,8.0,0.0,9.0,133.0,37.0
172.0,608.0,82.0,499.0,5.0,0.0,2.0,35.0,337.0,358.0
498.0,686.0,651.0,446.0,4.0,6.0,2.0,3.0,345.0,394.0
0.0,471.0,198.0,406.0,3.0,14.0,2.0,32.0,245.0,164.0
57.0,28.0,9.0,4.0,0.0,14.0,6.0,35.0,260.0,172.0
550.0,194.0,191.0,113.0,0.0,10.0,2.0,35.0,206.0,419.0
609.0,190.0,546.0,109.0,4.0,0.0,3.0,32.0,86.0,266.0
